english	translation	category	sub_category	source
Stun		name	menu	spellBookTab
Teleother Camelot		name	menu	spellBookTab
Teleport to Target		name	menu	spellBookTab
Tele Block		name	menu	spellBookTab
Water Surge		name	menu	spellBookTab
Teleother Falador		name	menu	spellBookTab
Wind Surge		name	menu	spellBookTab
Charge		name	menu	spellBookTab
Earth Surge		name	menu	spellBookTab
Fire Surge		name	menu	spellBookTab
Edgeville Home Teleport		name	menu	spellBookTab
Smoke Rush		name	menu	spellBookTab
Shadow Rush		name	menu	spellBookTab
Paddewwa Teleport		name	menu	spellBookTab
Smoke Burst		name	menu	spellBookTab
Senntisten Teleport		name	menu	spellBookTab
Ice Rush		name	menu	spellBookTab
Blood Rush		name	menu	spellBookTab
Shadow Burst		name	menu	spellBookTab
Kharyrll Teleport		name	menu	spellBookTab
Blood Burst		name	menu	spellBookTab
Ice Burst		name	menu	spellBookTab
Dareeyak Teleport		name	menu	spellBookTab
Shadow Blitz		name	menu	spellBookTab
Smoke Blitz		name	menu	spellBookTab
Lassar Teleport		name	menu	spellBookTab
Blood Blitz		name	menu	spellBookTab
Ice Blitz		name	menu	spellBookTab
Carrallanger Teleport		name	menu	spellBookTab
Blood Barrage		name	menu	spellBookTab
Annakarl Teleport		name	menu	spellBookTab
Shadow Barrage		name	menu	spellBookTab
Smoke Barrage		name	menu	spellBookTab
Ice Barrage		name	menu	spellBookTab
Ghorrock Teleport		name	menu	spellBookTab
Lunar Home Teleport		name	menu	spellBookTab
Bake Pie		name	menu	spellBookTab
Geomancy		name	menu	spellBookTab
Cure Plant		name	menu	spellBookTab
Monster Examine		name	menu	spellBookTab
NPC Contact		name	menu	spellBookTab
Cure Other		name	menu	spellBookTab
Humidify		name	menu	spellBookTab
Moonclan Teleport		name	menu	spellBookTab
Tele Group Moonclan		name	menu	spellBookTab
Cure Me		name	menu	spellBookTab
Ourania Teleport		name	menu	spellBookTab
Hunter Kit		name	menu	spellBookTab
Waterbirth Teleport		name	menu	spellBookTab
Tele Group Waterbirth		name	menu	spellBookTab
Cure Group		name	menu	spellBookTab
Stat Spy		name	menu	spellBookTab
Barbarian Teleport		name	menu	spellBookTab
Tele Group Barbarian		name	menu	spellBookTab
Spin Flax		name	menu	spellBookTab
Superglass Make		name	menu	spellBookTab
Tan Leather		name	menu	spellBookTab
Khazard Teleport		name	menu	spellBookTab
Tele Group Khazard		name	menu	spellBookTab
Dream		name	menu	spellBookTab
String Jewellery		name	menu	spellBookTab
Stat Restore Pot Share		name	menu	spellBookTab
Magic Imbue		name	menu	spellBookTab
Fertile Soil		name	menu	spellBookTab
Boost Potion Share		name	menu	spellBookTab
Fishing Guild Teleport		name	menu	spellBookTab
Tele Group Fishing Guild		name	menu	spellBookTab
Plank Make		name	menu	spellBookTab
Catherby Teleport		name	menu	spellBookTab
Tele Group Catherby		name	menu	spellBookTab
Recharge Dragonstone		name	menu	spellBookTab
Ice Plateau Teleport		name	menu	spellBookTab
Tele Group Ice Plateau		name	menu	spellBookTab
Energy Transfer		name	menu	spellBookTab
Heal Other		name	menu	spellBookTab
Vengeance Other		name	menu	spellBookTab
Vengeance		name	menu	spellBookTab
Heal Group		name	menu	spellBookTab
Spellbook Swap		name	menu	spellBookTab
Arceuus Home Teleport		name	menu	spellBookTab
Arceuus Library Teleport		name	menu	spellBookTab
Basic Reanimation		name	menu	spellBookTab
Draynor Manor Teleport		name	menu	spellBookTab
Battlefront Teleport		name	menu	spellBookTab
Mind Altar Teleport		name	menu	spellBookTab
Respawn Teleport		name	menu	spellBookTab
Ghostly Grasp		name	menu	spellBookTab
Resurrect Lesser Ghost		name	menu	spellBookTab
Resurrect Lesser Skeleton		name	menu	spellBookTab
Resurrect Lesser Zombie		name	menu	spellBookTab
Salve Graveyard Teleport		name	menu	spellBookTab
Adept Reanimation		name	menu	spellBookTab
Inferior Demonbane		name	menu	spellBookTab
Shadow Veil		name	menu	spellBookTab
Fenkenstrain's Castle Teleport		name	menu	spellBookTab
Dark Lure		name	menu	spellBookTab
Skeletal Grasp		name	menu	spellBookTab
Resurrect Superior Ghost		name	menu	spellBookTab
Resurrect Superior Skeleton		name	menu	spellBookTab
Resurrect Superior Zombie		name	menu	spellBookTab
Mark of Darkness		name	menu	spellBookTab
West Ardougne Teleport		name	menu	spellBookTab
Superior Demonbane		name	menu	spellBookTab
Lesser Corruption		name	menu	spellBookTab
Harmony Island Teleport		name	menu	spellBookTab
Vile Vigour		name	menu	spellBookTab
Degrime		name	menu	spellBookTab
Cemetery Teleport		name	menu	spellBookTab
Expert Reanimation		name	menu	spellBookTab
Ward of Arceuus		name	menu	spellBookTab
Resurrect Greater Ghost		name	menu	spellBookTab
Resurrect Greater Skeleton		name	menu	spellBookTab
Resurrect Greater Zombie		name	menu	spellBookTab
Resurrect Crops		name	menu	spellBookTab
Undead Grasp		name	menu	spellBookTab
Death Charge		name	menu	spellBookTab
Dark Demonbane		name	menu	spellBookTab
Barrows Teleport		name	menu	spellBookTab
Demonic Offering		name	menu	spellBookTab
Greater Corruption		name	menu	spellBookTab
Master Reanimation		name	menu	spellBookTab
Sinister Offering		name	menu	spellBookTab
Ardougne Elite Diary		name	menu	achievementDiaryTab
Ardougne Hard Diary		name	menu	achievementDiaryTab
Ardougne Medium Diary		name	menu	achievementDiaryTab
Ardougne Easy Diary		name	menu	achievementDiaryTab
Desert Elite Diary		name	menu	achievementDiaryTab
Desert Hard Diary		name	menu	achievementDiaryTab
Desert Medium Diary		name	menu	achievementDiaryTab
Desert Easy Diary		name	menu	achievementDiaryTab
Falador Elite Diary		name	menu	achievementDiaryTab
Falador Hard Diary		name	menu	achievementDiaryTab
Falador Medium Diary		name	menu	achievementDiaryTab
Falador Easy Diary		name	menu	achievementDiaryTab
Fremennik Elite Diary		name	menu	achievementDiaryTab
Fremennik Hard Diary		name	menu	achievementDiaryTab
Fremennik Medium Diary		name	menu	achievementDiaryTab
Fremennik Easy Diary		name	menu	achievementDiaryTab
Kandarin Elite Diary		name	menu	achievementDiaryTab
Kandarin Hard Diary		name	menu	achievementDiaryTab
Kandarin Medium Diary		name	menu	achievementDiaryTab
Kandarin Easy Diary		name	menu	achievementDiaryTab
Karamja Elite Diary		name	menu	achievementDiaryTab
Karamja Hard Diary		name	menu	achievementDiaryTab
Karamja Medium Diary		name	menu	achievementDiaryTab
Karamja Easy Diary		name	menu	achievementDiaryTab
Kourend & Kebos Elite Diary		name	menu	achievementDiaryTab
Kourend & Kebos Hard Diary		name	menu	achievementDiaryTab
Kourend & Kebos Medium Diary		name	menu	achievementDiaryTab
Kourend & Kebos Easy Diary		name	menu	achievementDiaryTab
Lumbridge & Draynor Elite Diary		name	menu	achievementDiaryTab
Lumbridge & Draynor Hard Diary		name	menu	achievementDiaryTab
Lumbridge & Draynor Medium Diary		name	menu	achievementDiaryTab
Lumbridge & Draynor Easy Diary		name	menu	achievementDiaryTab
Morytania Elite Diary		name	menu	achievementDiaryTab
Morytania Hard Diary		name	menu	achievementDiaryTab
Morytania Medium Diary		name	menu	achievementDiaryTab
Morytania Easy Diary		name	menu	achievementDiaryTab
Varrock Elite Diary		name	menu	achievementDiaryTab
Varrock Hard Diary		name	menu	achievementDiaryTab
Varrock Medium Diary		name	menu	achievementDiaryTab
Varrock Easy Diary		name	menu	achievementDiaryTab
Western Provinces Elite Diary		name	menu	achievementDiaryTab
Western Provinces Hard Diary		name	menu	achievementDiaryTab
Western Provinces Medium Diary		name	menu	achievementDiaryTab
Western Provinces Easy Diary		name	menu	achievementDiaryTab
Wilderness Elite Diary		name	menu	achievementDiaryTab
Wilderness Hard Diary		name	menu	achievementDiaryTab
Wilderness Medium Diary		name	menu	achievementDiaryTab
Wilderness Easy Diary		name	menu	achievementDiaryTab
Old School Website		name	menu	accountManagementTab
Customer Support		name	menu	accountManagementTab
Grand Exchange		name	menu	accountManagementTab
Hiscores		name	menu	accountManagementTab
Old School Wiki		name	menu	accountManagementTab
Merchandise		name	menu	accountManagementTab
<col=ff9040>PvP Arena</col> options		name	menu	groupTab
Music		name	menu	settingsTab
Sound Effects		name	menu	settingsTab
Area Sounds		name	menu	settingsTab
XP drops		name	menu	
Quick-prayers		name	menu	
Special Attack		name	menu	
Instance Map		name	menu	
Ground Markers		name	menu	
Wiki		name	menu	
Attack		name	menu	
Hitpoints		name	menu	
Mining		name	menu	
Strength		name	menu	
Agility		name	menu	
Smithing		name	menu	
Defence		name	menu	
Herblore		name	menu	
Fishing		name	menu	
Ranged		name	menu	
Thieving		name	menu	
Cooking		name	menu	
Prayer		name	menu	
Crafting		name	menu	
Firemaking		name	menu	
Magic		name	menu	
Fletching		name	menu	
Woodcutting		name	menu	
Runecraft		name	menu	
Slayer		name	menu	
Farming		name	menu	
Construction		name	menu	
Hunter		name	menu	
Search		name	menu	
Tool Leprechaun		name	npc	Tool Leprechaun
Molanisk		name	npc	Molanisk
Aberrant spectre		name	npc	Aberrant spectre
Nechryael		name	npc	Nechryael
Skylark		name	npc	Skylark
Death spawn		name	npc	Death spawn
Hudo		name	npc	Hudo
Piles		name	npc	Piles
Rometti		name	npc	Rometti
Gulluck		name	npc	Gulluck
Heckel Funch		name	npc	Heckel Funch
Rug Merchant		name	npc	Rug Merchant
Monkey		name	npc	Monkey
Zombie		name	npc	Zombie
Summoned Zombie		name	npc	Summoned Zombie
Skeleton		name	npc	Skeleton
Skeleton Mage		name	npc	Skeleton Mage
Ghost		name	npc	Ghost
Rock Crab		name	npc	Rock Crab
Rocks		name	npc	Rocks
Hellhound		name	npc	Hellhound
Wolf		name	npc	Wolf
White wolf		name	npc	White wolf
Big Wolf		name	npc	Big Wolf
Dog		name	npc	Dog
Wild dog		name	npc	Wild dog
Guard dog		name	npc	Guard dog
Ignatius Vulcan		name	npc	Ignatius Vulcan
Aggie		name	npc	Aggie
Yama		name	npc	Yama
Left head		name	npc	Left head
Middle head		name	npc	Middle head
Right head		name	npc	Right head
Kalphite Queen		name	npc	Kalphite Queen
Tentacle		name	npc	Tentacle
Hobgoblin		name	npc	Hobgoblin
Troll		name	npc	Troll
Huge spider		name	npc	Huge spider
Ogre		name	npc	Ogre
Baby red dragon		name	npc	Baby red dragon
Kalphite Soldier		name	npc	Kalphite Soldier
Steel dragon		name	npc	Steel dragon
Dagannoth		name	npc	Dagannoth
Tok-Xil		name	npc	Tok-Xil
Demon		name	npc	Demon
Rocnar		name	npc	Rocnar
Hangman game		name	npc	Hangman game
Treasure fairy		name	npc	Treasure fairy
Jacky Jester		name	npc	Jacky Jester
Combat stone		name	npc	Combat stone
Rick		name	npc	Rick
Maid		name	npc	Maid
Cook		name	npc	Cook
Butler		name	npc	Butler
Demon butler		name	npc	Demon butler
Jungle Wolf		name	npc	Jungle Wolf
Macaroni Penguin		name	npc	Macaroni Penguin
Butterfly		name	npc	Butterfly
King Black Dragon		name	npc	King Black Dragon
Black demon		name	npc	Black demon
Baby blue dragon		name	npc	Baby blue dragon
Red dragon		name	npc	Red dragon
Black dragon		name	npc	Black dragon
Green dragon		name	npc	Green dragon
Blue dragon		name	npc	Blue dragon
Bronze dragon		name	npc	Bronze dragon
Iron dragon		name	npc	Iron dragon
Town Crier		name	npc	Town Crier
Gull		name	npc	Gull
Cormorant		name	npc	Cormorant
Pelican		name	npc	Pelican
Eagle		name	npc	Eagle
Mercenary		name	npc	Mercenary
Chartin' Charles McAtless		name	npc	Chartin' Charles McAtless
Ghoul		name	npc	Ghoul
Dwarf		name	npc	Dwarf
Chaos dwarf		name	npc	Chaos dwarf
Adventurer Jon		name	npc	Adventurer Jon
Thordur		name	npc	Thordur
Gunthor the brave		name	npc	Gunthor the brave
Jailer		name	npc	Jailer
Black Heather		name	npc	Black Heather
Donny the lad		name	npc	Donny the lad
Speedy Keith		name	npc	Speedy Keith
Salarin the twisted		name	npc	Salarin the twisted
Jennifer		name	npc	Jennifer
Lumbridge Guide		name	npc	Lumbridge Guide
Dr Jekyll		name	npc	Dr Jekyll
Emblem Trader		name	npc	Emblem Trader
Reacher		name	npc	Reacher
Ayesha		name	npc	Ayesha
Ironman tutor		name	npc	Ironman tutor
Frog		name	npc	Frog
Leagues Tutor		name	npc	Leagues Tutor
Dark core		name	npc	Dark core
Corporeal Beast		name	npc	Corporeal Beast
Dark energy core		name	npc	Dark energy core
Mime		name	npc	Mime
Drunken Dwarf		name	npc	Drunken Dwarf
Strange plant		name	npc	Strange plant
Genie		name	npc	Genie
Swarm		name	npc	Swarm
Strange watcher		name	npc	Strange watcher
Sergeant Damien		name	npc	Sergeant Damien
Suspect		name	npc	Suspect
Molly		name	npc	Molly
Prison Pete		name	npc	Prison Pete
Balloon Animal		name	npc	Balloon Animal
Freaky Forester		name	npc	Freaky Forester
Pheasant		name	npc	Pheasant
Rick Turpentine		name	npc	Rick Turpentine
Phosani's Nightmare		name	npc	Phosani's Nightmare
The Nightmare		name	npc	The Nightmare
Quiz Master		name	npc	Quiz Master
Pillory Guard		name	npc	Pillory Guard
Tramp		name	npc	Tramp
Man		name	npc	Man
Avan		name	npc	Avan
Dark Core		name	npc	Dark Core
Evil Bob		name	npc	Evil Bob
Trotters		name	npc	Trotters
Servant		name	npc	Servant
Rod Fishing spot		name	npc	Rod Fishing spot
Cat		name	npc	Cat
Jon		name	npc	Jon
Guard		name	npc	Guard
Vannaka		name	npc	Vannaka
Chaeldar		name	npc	Chaeldar
Cave crawler		name	npc	Cave crawler
Kurask		name	npc	Kurask
Gargoyle		name	npc	Gargoyle
Banshee		name	npc	Banshee
Abyssal demon		name	npc	Abyssal demon
Basilisk		name	npc	Basilisk
Cockatrice		name	npc	Cockatrice
Rockslug		name	npc	Rockslug
Dust devil		name	npc	Dust devil
Skotos		name	npc	Skotos
Turoth		name	npc	Turoth
Pyrefiend		name	npc	Pyrefiend
Jelly		name	npc	Jelly
Infernal Mage		name	npc	Infernal Mage
Crawling Hand		name	npc	Crawling Hand
Lizard		name	npc	Lizard
Desert Lizard		name	npc	Desert Lizard
Small Lizard		name	npc	Small Lizard
Harpie Bug Swarm		name	npc	Harpie Bug Swarm
Skeletal Wyvern		name	npc	Skeletal Wyvern
Killerwatt		name	npc	Killerwatt
Hole in the wall		name	npc	Hole in the wall
Wall beast		name	npc	Wall beast
Giant frog		name	npc	Giant frog
Big frog		name	npc	Big frog
Cave slime		name	npc	Cave slime
Cave bug		name	npc	Cave bug
Cave bug larva		name	npc	Cave bug larva
Bloodveld		name	npc	Bloodveld
Storm Cloud		name	npc	Storm Cloud
Entomologist		name	npc	Entomologist
Cave kraken		name	npc	Cave kraken
Whirlpool		name	npc	Whirlpool
Kraken		name	npc	Kraken
Venenatis spiderling		name	npc	Venenatis spiderling
Callisto cub		name	npc	Callisto cub
Smoke devil		name	npc	Smoke devil
Thermonuclear smoke devil		name	npc	Thermonuclear smoke devil
Olivia		name	npc	Olivia
Sarah		name	npc	Sarah
Vanessa		name	npc	Vanessa
Richard		name	npc	Richard
Alice		name	npc	Alice
Soulless		name	npc	Soulless
Death wing		name	npc	Death wing
Dark wizard		name	npc	Dark wizard
Invrigar the Necromancer		name	npc	Invrigar the Necromancer
Mugger		name	npc	Mugger
Witch		name	npc	Witch
Black Knight		name	npc	Black Knight
Highwayman		name	npc	Highwayman
Chaos druid		name	npc	Chaos druid
Pirate		name	npc	Pirate
Thug		name	npc	Thug
Rogue		name	npc	Rogue
Monk of Zamorak		name	npc	Monk of Zamorak
Tribesman		name	npc	Tribesman
Dark warrior		name	npc	Dark warrior
Chaos druid warrior		name	npc	Chaos druid warrior
Fungi		name	npc	Fungi
Zygomite		name	npc	Zygomite
Elfinlocks		name	npc	Elfinlocks
Clockwork cat		name	npc	Clockwork cat
Monk		name	npc	Monk
Rufus		name	npc	Rufus
Mi-Gor		name	npc	Mi-Gor
Puffin		name	npc	Puffin
Brother Tranquility		name	npc	Brother Tranquility
Zombie monk		name	npc	Zombie monk
Sorebones		name	npc	Sorebones
Zombie pirate		name	npc	Zombie pirate
Barrelchest		name	npc	Barrelchest
Pirate Pete		name	npc	Pirate Pete
Captain Braindeath		name	npc	Captain Braindeath
50% Luke		name	npc	50% Luke
Davey		name	npc	Davey
Captain Donnie		name	npc	Captain Donnie
Zombie protester		name	npc	Zombie protester
Zombie swab		name	npc	Zombie swab
Evil spirit		name	npc	Evil spirit
Fever spider		name	npc	Fever spider
Brewer		name	npc	Brewer
Fishing spot		name	npc	Fishing spot
Karamthulhu		name	npc	Karamthulhu
Tyras guard		name	npc	Tyras guard
Ug		name	npc	Ug
Aga		name	npc	Aga
Arrg		name	npc	Arrg
Ice wolf		name	npc	Ice wolf
Ice Troll		name	npc	Ice Troll
Goblin		name	npc	Goblin
