english	translation	category	sub_category	source
General Graardor represents Bandos as one of the four generals within the God Wars Dungeon north of Trollheim.  Attack Styles - Melee, Ranged Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - <Num0> Strength - Hammer  Combat Achievement task difficulty: - Hard - Elite - Grandmaster		interface	combAchvmt	
Combat Achievements - Giant Mole		interface	combAchvmt	
The Giant Mole is found within its lair, found underneath Falador Park.  Attack Style - Melee Immunities - Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Light Source - Spade  Combat Achievement task difficulty: - Easy - Medium - Hard - Elite		interface	combAchvmt	
Combat Achievements - Grotesque Guardians		interface	combAchvmt	
The Grotesque Guardians, Dusk and Dawn, can be found on the Slayer Tower's rooftop, through the entrance on the upper floor.  In order to unlock access to the roof, a brittle key, obtained from killing a gargoyle whilst on a gargoyle slayer task, is required.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - Gargoyle		interface	combAchvmt	
Mandatory requirements: - <Num0> Slayer - A gargoyle slayer task - Access to the Slayer Tower roof  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - Hespori		interface	combAchvmt	
The Hespori is a rare carnivorous plant that becomes conscious and highly aggressive once fully grown.  In order to fight it, a Hespori seed must be planted and fully grown in the Hespori patch within the west wing of the Farming Guild.  Attack Styles - Ranged, Magic Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - <Num0> Farming - Hespori Seed  Combat Achievement task difficulty: - Hard - Elite		interface	combAchvmt	
Combat Achievements - The Hueycoatl		interface	combAchvmt	
The Hueycoatl is a boss found atop the Darkfrost in Varlamore.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Combat Achievements - Kalphite Queen		interface	combAchvmt	
The Kalphite Queen is the strongest of the kalphites, residing in the Kalphite Lair within the Kharidian Desert.  Attack Styles - Melee, Ranged, Mage Immunities - Venom Slayer Categories - Kalphite		interface	combAchvmt	
Mandatory requirements: - Rope x<Num0>  Combat Achievement task difficulty: - Hard - Elite		interface	combAchvmt	
Combat Achievements - King Black Dragon		interface	combAchvmt	
The King Black Dragon is a three-headed black dragon found in his lair, deep within the Wilderness, west of the Lava Maze.  Attack Styles - Melee, Dragonfire Immunities - None Slayer Categories - Black Dragon		interface	combAchvmt	
Mandatory requirements: - Dragon Slayer  Combat Achievement task difficulty: - Easy - Medium - Hard		interface	combAchvmt	
Combat Achievements - Kraken		interface	combAchvmt	
The Kraken is a stronger and larger cave kraken, found within Lieve's cave north of Eagles' Peak. It sleeps underwater until disturbed.  Attack Styles - Magic Immunities - Venom Slayer Categories - Cave Kraken		interface	combAchvmt	
Mandatory requirements: - <Num0> Slayer - A cave kraken slayer task  Combat Achievement task difficulty: - Hard - Elite - Master		interface	combAchvmt	
Combat Achievements - Kree'arra		interface	combAchvmt	
Kree'arra represents Armadyl as one of the four generals within the God Wars Dungeon north of Trollheim.  Attack Styles - Ranged, Ranged-based Magic, Melee Immunities - Melee, Poison, Venom Slayer Categories - Aviansie		interface	combAchvmt	
Mandatory requirements: - <Num0> Ranged - Crossbow - Mithril Grapple  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - K'ril Tsutsaroth		interface	combAchvmt	
K'ril Tsutsaroth represents Zamorak as one of the four generals within the God Wars Dungeon north of Trollheim.  Attack Styles - Melee, Magic, Special Immunities - Poison, Venom Slayer Categories - Greater Demon		interface	combAchvmt	
Mandatory requirements: - <Num0> Hitpoints  Combat Achievement task difficulty: - Hard - Elite - Grandmaster		interface	combAchvmt	
Combat Achievements - The Leviathan		interface	combAchvmt	
The Leviathan is a boss found within the Scar, which can be accessed through the Temple of the Eye.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Venom Slayer Categories - None		interface	combAchvmt	
Combat Achievements - The Mimic		interface	combAchvmt	
The Mimic is a boss occasionally found disguised as either Elite or Master clue scroll reward caskets.  Mimics can only be found after speaking to the strange casket upstairs in Watson's house in Great Kourend.  Attack Styles - Melee, Magic, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Mimic caskets enabled - A mimic casket  Combat Achievement task difficulty: - Elite		interface	combAchvmt	
Combat Achievements - Moons of Peril		interface	combAchvmt	
The Moons of Peril are three bosses found in Neypotzli beneath the city of Cam Torum in Varlamore.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Perilous Moons		interface	combAchvmt	
Combat Achievements - Nex		interface	combAchvmt	
Nex is a boss found in the Ancient Prison, deep within the God Wars Dungeon north of Trollheim.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - The Frozen Door  Combat Achievement task difficulty: - Elite - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - The Nightmare		interface	combAchvmt	
The Nightmare of Ashihama is a group boss found in the Sisterhood Sanctuary within the town of Slepe in Morytania.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Access to Morytania  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - Phosanis Nightmare		interface	combAchvmt	
Phosani's Nightmare is a boss found in the Sisterhood Sanctuary within the town of Slepe in Morytania.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Access to Morytania  Combat Achievement task difficulty: - Elite - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - Obor		interface	combAchvmt	
Obor the Hill Titan is the strongest of all the hill giants. His lair can be located behind a locked gate found within the hill giant area of the Edgeville Dungeon.  In order to access Obor's lair, a giant key, obtained from killing a Hill Giant, is required.  Attack Styles - Melee, Ranged Immunities - Venom Slayer Categories - Hill Giant		interface	combAchvmt	
Mandatory requirements: - Giant key  Combat Achievement task difficulty: - Easy - Medium		interface	combAchvmt	
Combat Achievements - Phantom Muspah		interface	combAchvmt	
The Phantom Muspah is a boss found within Ghorrock Dungeon, deep beneath Weiss.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Secrets of the North  Combat Achievement task difficulty: - Hard - Elite - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - The Royal Titans		interface	combAchvmt	
The Royal Titans, Branda and Eldric, can be found within the Asgarnian Ice Cave, through the tunnel to the north-west.  Attack Styles - Melee, Special Immunities - Poison, Venom Slayer Categories - Ice Giant, Fire Giant		interface	combAchvmt	
There are no mandatory requirements to fight the Royal Titans  Combat Achievement task difficulty: - Easy - Medium - Hard - Elite		interface	combAchvmt	
Combat Achievements - Scurrius		interface	combAchvmt	
Scurrius is a boss found within the Varrock Sewers, which can be accessed through the Dungeon within east Varrock.  Attack Styles - Melee, Ranged, Magic, Special Immunities - Venom Slayer Categories - Rat		interface	combAchvmt	
There are no mandatory requirements to fight Scurrius.  Combat Achievement task difficulty: - Easy - Medium		interface	combAchvmt	
Combat Achievements - Sarachnis		interface	combAchvmt	
Sarachnis is a spider boss found within the Forthos Dungeon south of the Spider Den.  Attack Styles - Melee, Ranged Immunities - Poison, Venom Slayer Categories - Spider		interface	combAchvmt	
There are no mandatory requirements to fight Sarachnis.  Combat Achievement task difficulty: - Easy - Medium - Hard		interface	combAchvmt	
Combat Achievements - Scorpia		interface	combAchvmt	
Scorpia is a large scorpion that resides in a cave beneath the Scorpion Pit. The Scorpion Pit can be found deep within the Wilderness west of the Rogues' Castle.  Attack Styles - Melee Immunities - None Slayer Categories - Scorpion		interface	combAchvmt	
There are no mandatory requirements to fight the Scorpia.  Combat Achievement task difficulty: - Hard - Elite		interface	combAchvmt	
Combat Achievements - Skotizo		interface	combAchvmt	
Skotizo is a demonic boss located beneath the Catacombs of Kourend.  Accessing his lair requires the use of a dark totem on the altar found in the centre of the Catacombs.  Attack Styles - Melee, Magic Immunities - Poison, Venom Slayer Categories - Black Demon, Greater Demon.		interface	combAchvmt	
Mandatory requirements: - A Dark Totem  Combat Achievement task difficulty: - Medium - Hard - Elite - Master		interface	combAchvmt	
Combat Achievements - Tempoross		interface	combAchvmt	
Tempoross is a skilling boss located off the coast of the Ruins of Unkah in the Kharidian Desert.  Attack Styles - Special Immunities - Special Slayer Categories - None		interface	combAchvmt	
Combat Level: <colNum0>N/A</col>		interface	combAchvmt	
Mandatory requirements: - <Num0> Fishing  Combat Achievement task difficulty: - Easy - Medium - Hard		interface	combAchvmt	
Combat Achievements - Theatre of Blood: Entry Mode		interface	combAchvmt	
The Theatre of Blood is a large arena located within the castle of Ver Sinhaza in Morytania.  The Theatre of Blood is a raid for <Num0>-<Num1> players.  Entry mode is an easier version of the Theatre of Blood aimed at introducing you to the content and the boss mechanics in a less punishing way.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Access to Morytania  Combat Achievement task difficulty: - Hard  - Elite		interface	combAchvmt	
Combat Achievements - Theatre of Blood		interface	combAchvmt	
The Theatre of Blood is a large arena located within the castle of Ver Sinhaza in Morytania.  The Theatre of Blood is a raid for <Num0>-<Num1> players.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Combat Achievements - Theatre of Blood: Hard Mode		interface	combAchvmt	
The Theatre of Blood is a large arena located within the castle of Ver Sinhaza in Morytania.  The Theatre of Blood is a raid for <Num0>-<Num1> players.  Hard mode is a more challenging experience than the regular raid. Mechanics are harder and more punishing.  Attack Styles - Magic, Ranged, Melee, Special Immunities - Poison, Venom Slayer Categories - None		interface	combAchvmt	
Mandatory requirements: - Access to Morytania - At least one regular Theatre of Blood completion  Combat Achievement task difficulty: - Master - Grandmaster		interface	combAchvmt	
Combat Achievements - Thermonuclear Smoke Devil		interface	combAchvmt	
The Thermonuclear Smoke Devil is a stronger and larger smoke devil, found within Breive's cave south of Castle Wars.  Attack Styles - Magical Ranged Immunities - Poison, Venom Slayer Categories - Smoke Devil		interface	combAchvmt	
Mandatory requirements: - <Num0> Slayer - A smoke devil slayer task - A face mask  Combat Achievement task difficulty: - Elite		interface	combAchvmt	
Combat Achievements - Tombs of Amascut: Entry Mode		interface	combAchvmt	
