english	translation	category	sub_category	source
We'd spent so long out there on Ape Atoll I was starting to doubt I'd ever see the Grand Tree again!		dialogue	Bunkdo	Bunkdo
How does it feel to be back home?		dialogue	Bunkwicket	Player
Ayyy ... *hiccup* ... Ish been sho long sinsh I've ... *hiccup* ... ad a deshent cocktail!		dialogue	Bunkwicket	Bunkwicket
Glad to see you enjoying yourself... I guess.		dialogue	Bunkwicket	Player
Hello!		dialogue	Buoy	Player
Hello sir, are you going to make a snowman?		dialogue	Buoy	Buoy
Maybe, I'm not sure I'd be very good at it!		dialogue	Buoy	Player
I think you would be!		dialogue	Buoy	Buoy
I want to make a snowman, but I can't reach high enough to stack the snowballs properly.		dialogue	Buoy	Buoy
Hello Buoy and Gurl!		dialogue	Buoy	Player
Hello sir!		dialogue	Buoy	Gurl
How do you know our names?		dialogue	Buoy	Buoy
I had a chat with your dad. He's super busy, so he's asked me to help you build a snowman!		dialogue	Buoy	Player
Really? We get to make a snowman?		dialogue	Buoy	Gurl
Yes! And I'm going to build whatever snowman you want!		dialogue	Buoy	Player
Yay! Can it be three snowballs tall?		dialogue	Buoy	Buoy
But I want it to be five tall!		dialogue	Buoy	Gurl
Five is a bad number, it should be three tall!		dialogue	Buoy	Buoy
You're a bad number. Five is so much better.		dialogue	Buoy	Gurl
Okay, okay, wait a second. Why don't we meet in the middle. How about four snowballs tall?		dialogue	Buoy	Player
Fine, it can be four tall.		dialogue	Buoy	Gurl
Yes, four tall is okay.		dialogue	Buoy	Buoy
Great. Now, we need to pick what size snowballs we want for each tier. Why don't you take it in turns? You can do two each.		dialogue	Buoy	Player
The bottom one should be a huge snowball!		dialogue	Buoy	Gurl
The next one should be big!		dialogue	Buoy	Buoy
This is working nicely, we're half way! What about the top two parts?		dialogue	Buoy	Player
The next one should be a small snowball!		dialogue	Buoy	Gurl
No, it should be little!		dialogue	Buoy	Buoy
But it needs to be small, little would look bad.		dialogue	Buoy	Gurl
It wouldn't look bad. Small is better for decorations.		dialogue	Buoy	Buoy
My decorations will fit on a little one.		dialogue	Buoy	Gurl
Why do you always ruin everything?		dialogue	Buoy	Buoy
You ruin everything with your silly ideas!		dialogue	Buoy	Gurl
Okay, okay, wait. This clearly isn't working, and I don't want you two to fall out. It's Christmas, we shouldn't be arguing!		dialogue	Buoy	Player
How about I make you both a snowman? It can be whatever height and size you like. One each!		dialogue	Buoy	Player
So mine can be five snowballs tall?		dialogue	Buoy	Gurl
And mine can be three snowballs tall?		dialogue	Buoy	Buoy
Yes, I'll make you both whatever snowman you like!		dialogue	Buoy	Player
What would you both like?		dialogue	Buoy	Player
I'd like mine to be three snowballs tall please! And I want the bottom one to be small, the middle one big, and the top one huge!		dialogue	Buoy	Buoy
I'd like mine to be five snowballs tall please! I want the bottom one to be humongous, then large, then normal, then big, and then a little one for the top!		dialogue	Buoy	Gurl
That's two very different snowmen, I see why this didn't work before!		dialogue	Buoy	Player
What do all these different sizes mean? Humongous? Normal? Little? How big are those?		dialogue	Buoy	Player
You silly billy! Humongous is the biggest snowball of course!		dialogue	Buoy	Gurl
Normal is the normal size that you get when you make a snowball normally. It's easy!		dialogue	Buoy	Buoy
Right, thank you for clearing that up. I'll figure something out.		dialogue	Buoy	Player
What are you two going to do for decorations?		dialogue	Buoy	Player
I already know what I want mine to look like!		dialogue	Buoy	Buoy
Me too!		dialogue	Buoy	Gurl
Why don't you guys find some decorations while I build the snowmen? Then you can add them once I'm done.		dialogue	Buoy	Player
Okay sir!		dialogue	Buoy	Buoy
We will do that!		dialogue	Buoy	Gurl
Well, that seems sorted. I should speak to Larry again, and see if he has any advice about building the snowmen.		dialogue	Buoy	Player
Hello there!		dialogue	Buoy	Player
Have you started making the snowmen yet?		dialogue	Buoy	Buoy
You should talk to dad if you need some help, he knows how to make snowmen!		dialogue	Buoy	Gurl
Yeah, he always used to make really big ones with us!		dialogue	Buoy	Buoy
Maybe I'll go talk to him and see what advice he has.		dialogue	Buoy	Player
He'll say, make them really tall!		dialogue	Buoy	Gurl
He'll say make them shorter, because that's better!		dialogue	Buoy	Buoy
I should go and speak to Larry. I'm sure he has some handy advice for me!		dialogue	Buoy	Player
That looks good! It needs a [size] snowball next!		dialogue	Buoy	Buoy/Gurl
They're done! They're so cool!		dialogue	Buoy	Buoy
Yay! Can we decorate them now?		dialogue	Buoy	Gurl
Yes! Can we decorate them now please [player name]?		dialogue	Buoy	Buoy
Of course you can. Are they what you wanted?		dialogue	Buoy	Player
Mine is perfect!		dialogue	Buoy	Gurl
Mine too. It's just how I wanted it.		dialogue	Buoy	Buoy
I am happy to hear that. It was harder work than I thought.		dialogue	Buoy	Player
You did a good job. Thank you very much [sir/madam].		dialogue	Buoy	Gurl
Yes, thank you [sir/madam]!		dialogue	Buoy	Buoy
It was no problem. Merry Christmas to you both!		dialogue	Buoy	Player
I should go and speak to Larry. Hopefully he has that festive white wine ready for me.		dialogue	Buoy	Player
Those snowmen look amazing!		dialogue	Buoy	Player
Thank you! Decorating them was quite hard!		dialogue	Buoy	Buoy
Yeah, they took ages to do! Do you like mine?		dialogue	Buoy	Gurl
It's really good! Reminds me of something actually.		dialogue	Buoy	Player
What about mine? Do you like it?		dialogue	Buoy	Buoy
I like yours too. They both remind me of something!		dialogue	Buoy	Player
Mine is Thermy! My favourite monster! She's so big and scary, makes me go woah!		dialogue	Buoy	Gurl
Mine is Tempy! My favourite monster! He lives in the water, a huge mass of angry wet!		dialogue	Buoy	Buoy
They're both amazing! I didn't know you guys would be so good at decorating.		dialogue	Buoy	Player
Dad lets us decorate every year. We get a lot of practice!		dialogue	Buoy	Gurl
Last year we made them into the Fragment of Seren and the King Black Dragon!		dialogue	Buoy	Buoy
What... really??? I'd like to have seen that. Those sound even more difficult than these two!		dialogue	Buoy	Player
How do you know all these monsters anyway? There is no way your dad would let you anywhere near them!		dialogue	Buoy	Player
Dad reads us lots of stories, and we hear about them from passing adventurers, like you.		dialogue	Buoy	Buoy
You must meet some interesting and cool adventurers!		dialogue	Buoy	Player
Not as cool as you though; none of them helped us make our snowmen!		dialogue	Buoy	Gurl
Yes, you're the first to help us make them!		dialogue	Buoy	Buoy
Well, you're welcome. I really enjoyed it. What are you guys going to do now you're finished?		dialogue	Buoy	Player
We're going to go and play! And maybe visit the festival. Will you be there?		dialogue	Buoy	Gurl
I sure will be. Maybe see you there!		dialogue	Buoy	Player
Bye sir, Merry Christmas.		dialogue	Buoy	Buoy
Merry Christmas, have fun!		dialogue	Buoy	Player
Hello.		dialogue	Burkor	Player
Be vigilant, citizen.		dialogue	Burkor	Burkor
Err, right.		dialogue	Burkor	Player
Although you have found your customer you don't appear to have brought the correct food with you! You need [a/some] [ordered gnome food/drink item]!		dialogue	Burkor	Burkor
Premade dishes will not do I'm afraid. Only hand made Gnome Cuisine is good enough for customers of Aluft Aloft.		dialogue	Burkor	Burkor
You hand over your delivery of [a/some] [ordered gnome food/drink item] to Burkor		dialogue	Burkor	Burkor
Thank you. Can't talk now I'm on duty.		dialogue	Burkor	Burkor
You have [number] credits towards your free delivery token. You may get [number] pieces of gnome food delivered to you.		dialogue	Burkor	Burkor
Don't forget to pick up your free delivery token from Aluft Gianne jnr.		dialogue	Burkor	Burkor
Your delivery is too late! Go back to Aluft jnr. to get another order. You discard your delivery box as you don't need it any more.		dialogue	Burkor	Burkor
Ah, you come back again.		dialogue	Burntmeat	Burntmeat
How are things at Weiss?		dialogue	Burntmeat	Wolfbone
Snowflake and My Arm are ruling the town together, and now I've built them a special fire, they can grow goutweed there.		dialogue	Burntmeat	Player
I plan to stay here, in the Stronghold, with my friend Burntmeat, but it good to hear of my home. Thank you.		dialogue	Burntmeat	Wolfbone
Stronghold trolls not all that interested in firemaking, after all, but t'anks for bringing book anyway. It taste lovely.		dialogue	Burntmeat	Burntmeat
... you're welcome.		dialogue	Burntmeat	Player
Buy ush a drink.		dialogue	Burntof	Burntof
I think you have had enough.		dialogue	Burntof	Player
Pleash, buy ush a drink.		dialogue	Burntof	Burntof
How you holding up Burntof? Must have had quite the fright when you woke that monster.		dialogue	Burntof	Player
You're right [lad/lass]. It did give me a little fright.		dialogue	Burntof	Burntof
But I saw some interesting things down in the ruins...		dialogue	Burntof	Burntof
What do you mean?		dialogue	Burntof	Player
Some of the markings on the wall look very familiar to me. I've seen them before.		dialogue	Burntof	Burntof
Well, when I defeated the monster, an Imcando dwarf opened the barred door...		dialogue	Burntof	Player
An Imcando dwarf! I thought they were all but extinct! You've found something truly amazing [player name]!		dialogue	Burntof	Burntof
I wish I had a drink to celebrate, but this desert is bone dry.		dialogue	Burntof	Burntof
How's it going, Butch?		dialogue	Butch	Player
...		dialogue	Butch	Butch
Ah... How could I forget... You don't have a head!		dialogue	Butch	Player
Shall we head off on an adventure together?		dialogue	Butch	Player
Sorry, poor choice of words.		dialogue	Butch	Player
Can you speak?		dialogue	Butch	Player
Yes...		dialogue	Butch	Mysterious Voice
Er... Who's speaking? Is this Butch, or something else?		dialogue	Butch	Player
That's unsettling.		dialogue	Butch	Player
Good day, [sir/madam]. Would [sir/madam] care to hire a good butler for 5000 coins?		dialogue	Butler	Butler
What can you do?		dialogue	Butler	Player
I can fulfill all [sir/madam]'s domestic service needs with efficiency and impeccable manners. I hate to boast, but I can say with confidence that no mortal can make trips to the bank or sawmill faster than I!		dialogue	Butler	Butler
Tell me about your previous jobs.		dialogue	Butler	Player
From a humble beginning as a dish-washer I have worked my way up through the ranks of domestic service in the households of nobles from Varrock and Ardougne. As a life-long servant I have naturally		dialogue	Butler	Butler
suppressed any personality of my own and trained myself never to use the second person when talking to a superior. I have usually worked in the large households of the aristocracy, but now that such a large		dialogue	Butler	Butler
number of private persons are building their own houses I decided to offer them my services.		dialogue	Butler	Butler
